Order Date,Listing Address,Formatted Address,Order/Listing
6/23/25 11:27,"7720 E Heatherbrae Ave 13, Scottsdale, AZ 85251",7720 e heatherbrae ave 13 scottsdale az 85251,
6/23/25 11:38,"902 N 14th St, Cottonwood, AZ 86326",902 n 14th st cottonwood az 86326,
6/23/25 11:40,"15364 W Acapulco Ln, Surprise, AZ 85379",15364 w acapulco ln surprise az 85379,
6/23/25 11:59,"8770 N Coral Ridge Loop, Tucson, AZ 85704",8770 n coral ridge loop tucson az 85704,
6/23/25 12:41,"173 Parkview Pl Dr, McDonough, GA 30253",173 parkview pl dr mcdonough ga 30253,
6/23/25 12:48,"9064 Boca Gardens Pkwy apt a, Boca Raton, FL 33496",9064 boca gardens pkwy apt a boca raton fl 33496,
6/23/25 12:57,"2124 W Hunter Ct unit 237, Phoenix, AZ 85085",2124 w hunter ct unit 237 phoenix az 85085,
6/23/25 12:59,"12681 E Casitas Del Rio Dr, Scottsdale, AZ 85255",12681 e casitas del rio dr scottsdale az 85255,
6/23/25 13:32,"11300 N Casa Dega Dr 1016, Surprise, AZ 85388",11300 n casa dega dr 1016 surprise az 85388,
6/23/25 13:45,"4544 N Evans Dr, Scottsdale, AZ 85251",4544 n evans dr scottsdale az 85251,
6/23/25 13:52,"5127 W Dobbins Rd, Laveen, AZ 85339",5127 w dobbins rd laveen az 85339,
6/23/25 14:17,"15205 N Honcho Ct, El Mirage, AZ 85335",15205 n honcho ct el mirage az 85335,
6/23/25 14:20,"3455 E Rosa Ln, Gilbert, AZ 85297",3455 e rosa ln gilbert az 85297,
6/23/25 14:54,"11330 N Casa Dega Dr 1082, Surprise, AZ 85388",11330 n casa dega dr 1082 surprise az 85388,
6/23/25 15:02,"11330 N Casa Dega Dr 1091, Surprise, AZ 85388",11330 n casa dega dr 1091 surprise az 85388,
6/23/25 15:03,"1547 E Brenda Dr, Casa Grande, AZ 85122",1547 e brenda dr casa grande az 85122,
6/23/25 15:17,"5267 W Morten Ave, Glendale, AZ 85301",5267 w morten ave glendale az 85301,
6/23/25 15:19,"4411 E Zion Way, Chandler, AZ 85249",4411 e zion way chandler az 85249,
6/23/25 15:33,"20119 N Laguna Way, Maricopa, AZ 85138",20119 n laguna way maricopa az 85138,
6/23/25 15:34,"655 S Avocet St, Gilbert, AZ 85296",655 s avocet st gilbert az 85296,
6/23/25 16:10,"1441 E Folley Pl, Chandler, AZ 85225",1441 e folley pl chandler az 85225,
6/23/25 16:48,"15095 N Thompson Peak Pkwy unit 1005, Scottsdale, AZ 85260",15095 n thompson peak pkwy unit 1005 scottsdale az 85260,
6/23/25 16:50,"13041 S 45th Pl, Phoenix, AZ 85044",13041 s 45th pl phoenix az 85044,
6/23/25 16:57,"10069 E Paseo San Bruno, Tucson, AZ 85747",10069 e paseo san bruno tucson az 85747,
6/23/25 17:15,"41363 W Somers Dr, Maricopa, AZ 85138",41363 w somers dr maricopa az 85138,
6/23/25 17:35,"9412 S Palm Dr, Tempe, AZ 85284",9412 s palm dr tempe az 85284,
6/23/25 18:03,"423 S Paseo Lobo A, Green Valley, AZ 85614",423 s paseo lobo a green valley az 85614,
6/23/25 18:04,"1825 W Ray Rd 1083, Chandler, AZ 85224",1825 w ray rd 1083 chandler az 85224,
6/23/25 18:41,"21926 SW 88th Path, Cutler Bay, FL 33190",21926 sw 88th path cutler bay fl 33190,
6/23/25 18:56,"742 S Rose, Mesa, AZ 85204",742 s rose mesa az 85204,
6/23/25 19:10,"32729 Mach Ln, San Tan Valley, AZ 85140",32729 mach ln san tan valley az 85140,
6/24/25 8:41,"3549 E Morelos Ct, Gilbert, AZ 85295",3549 e morelos ct gilbert az 85295,
6/24/25 9:05,"17848 N 34th Ln, Phoenix, AZ 85053",17848 n 34th ln phoenix az 85053,
6/24/25 9:09,"3925 E Elmwood St, Mesa, AZ 85205",3925 e elmwood st mesa az 85205,
6/24/25 10:00,"3811 S Mill Ave, Tempe, AZ 85282",3811 s mill ave tempe az 85282,
6/24/25 10:12,"3655 N Harrison Rd, Tucson, AZ 85749",3655 n harrison rd tucson az 85749,
6/24/25 10:29,"7599 W Springfield Wy, Florence, AZ 85132",7599 w springfield wy florence az 85132,
6/24/25 10:56,"10849 E Elmwood St, Mesa, AZ 85207",10849 e elmwood st mesa az 85207,
6/24/25 11:06,"3415 N 36th St 3, Phoenix, AZ 85018",3415 n 36th st 3 phoenix az 85018,
6/24/25 11:43,"656 E Mesquite Ave, Apache Junction, AZ 85119",656 e mesquite ave apache junction az 85119,
6/24/25 12:33,"2609 W Southern Ave 33, Tempe, AZ 85282",2609 w southern ave 33 tempe az 85282,
6/24/25 13:16,"2902 E 1st St, Tucson, AZ 85716",2902 e 1st st tucson az 85716,
6/24/25 13:21,"13640 W San Miguel Ave, Litchfield Park, AZ 85340",13640 w san miguel ave litchfield park az 85340,
6/24/25 13:42,"342 Echo Ct E, San Bernardino, CA 92404",342 echo ct e san bernardino ca 92404,
6/24/25 13:44,"9421 E Calle De Valle Dr, Scottsdale, AZ 85255",9421 e calle de valle dr scottsdale az 85255,
6/24/25 13:45,"441 Amy Blvd, Temple, GA 30179",441 amy blvd temple ga 30179,
6/24/25 14:24,"16405 N Cobblestone Ln, Fountain Hills, AZ 85268",16405 n cobblestone ln fountain hills az 85268,
6/24/25 14:57,"11993 S 172nd Ave, Goodyear, AZ 85338",11993 s 172nd ave goodyear az 85338,
6/24/25 15:54,"1605 Fairway Pl, Tucson, AZ 85737",1605 fairway pl tucson az 85737,
6/24/25 16:15,"967 W Calle Arrieta, Green Valley, AZ 85614",967 w calle arrieta green valley az 85614,
6/24/25 16:17,"9934 Orange Grove St, Florence, AZ 85132",9934 orange grove st florence az 85132,
6/24/25 16:39,"4235 S Snowcap Dr, Gilbert, AZ 85297",4235 s snowcap dr gilbert az 85297,
6/24/25 16:43,"42536 W Rosalia Dr, Maricopa, AZ 85138",42536 w rosalia dr maricopa az 85138,
6/24/25 16:51,"3715 S 57th Ln, Phoenix, AZ 85043",3715 s 57th ln phoenix az 85043,
6/24/25 17:40,"37341 S Blackfoot Dr, Tucson, AZ 85739",37341 s blackfoot dr tucson az 85739,
6/24/25 17:51,"5174 W Buckskin Dr, Eloy, AZ 85131",5174 w buckskin dr eloy az 85131,
6/24/25 19:01,"6633 S Via Diego De Rivera, Tucson, AZ 85757",6633 s via diego de rivera tucson az 85757,
6/24/25 20:14,"31918 N 165th Ave, Surprise, AZ 85387",31918 n 165th ave surprise az 85387,
6/24/25 20:23,"3462 E Beaverhead Dr, Sahuarita, AZ 85629",3462 e beaverhead dr sahuarita az 85629,
6/24/25 22:18,"6719 S Hardy Dr, Tempe, AZ 85283",6719 s hardy dr tempe az 85283,
6/24/25 23:28,"13851 N 74th Ave, Peoria, AZ 85381",13851 n 74th ave peoria az 85381,
6/25/25 5:47,"2325 S El Marino, Mesa, AZ 85202",2325 s el marino mesa az 85202,
6/25/25 6:10,"5426 E Ramsey Rd, Hereford, AZ 85615",5426 e ramsey rd hereford az 85615,
6/25/25 6:28,"37514 S Desert Star Ct, Tucson, AZ 85739",37514 s desert star ct tucson az 85739,
6/25/25 6:42,"215 W Bobcat Ct, Casa Grande, AZ 85122",215 w bobcat ct casa grande az 85122,
6/25/25 6:56,"6433 E University Dr, Mesa, AZ 85205",6433 e university dr mesa az 85205,
6/25/25 6:56,"22432 N 147th Dr, Sun City West, AZ 85375",22432 n 147th dr sun city west az 85375,
6/25/25 7:53,"2311 S Cliff Dr, Green Valley, AZ 85614",2311 s cliff dr green valley az 85614,
6/25/25 9:57,"25155 N 108th Ave, Peoria, AZ 85383",25155 n 108th ave peoria az 85383,
6/25/25 10:21,"1533 S Minstrel Ln, Williams, AZ 86046",1533 s minstrel ln williams az 86046,
6/25/25 10:24,"10822 E Franklin Falls Way, Vail, AZ 85641",10822 e franklin falls way vail az 85641,
6/25/25 10:35,"1060 Heatherwood Ct, Norcross, GA 30093",1060 heatherwood ct norcross ga 30093,
6/25/25 10:57,"1616 E Pecan Rd, Phoenix, AZ 85040",1616 e pecan rd phoenix az 85040,
6/25/25 10:57,"4037 E Milton Dr, Cave Creek, AZ 85331",4037 e milton dr cave creek az 85331,
6/25/25 10:57,"3608 W Fairview Ln, Chandler, AZ 85226",3608 w fairview ln chandler az 85226,
6/25/25 10:57,"8541 W Sierra Vista Dr, Glendale, AZ 85305",8541 w sierra vista dr glendale az 85305,
6/25/25 11:10,"4500 E Del Rio St, Gilbert, AZ 85295",4500 e del rio st gilbert az 85295,
6/25/25 11:27,"8350 E McKellips Rd 180, Scottsdale, AZ 85257",8350 e mckellips rd 180 scottsdale az 85257,
6/25/25 11:33,"7238 N 126th Ln, Glendale, AZ 85307",7238 n 126th ln glendale az 85307,
6/25/25 12:29,"4328 N 36th St, Phoenix, AZ 85018",4328 n 36th st phoenix az 85018,
6/25/25 12:45,"472 E Jeanne Ln, San Tan Valley, AZ 85140",472 e jeanne ln san tan valley az 85140,
6/25/25 12:56,"7574 E Old Vail Rd, Tucson, AZ 85747",7574 e old vail rd tucson az 85747,
6/25/25 12:59,"170 W 50th St, Hialeah, FL 33012",170 w 50th st hialeah fl 33012,
6/25/25 13:57,"4630 N Ave Ronca, Tucson, AZ 85750",4630 n ave ronca tucson az 85750,
6/25/25 13:59,"16421 N 34th Ave, Phoenix, AZ 85053",16421 n 34th ave phoenix az 85053,
6/25/25 14:28,"25628 W St Catherine Ave, Buckeye, AZ 85326",25628 w st catherine ave buckeye az 85326,
6/25/25 14:41,"8029 Shadow Ln, Tucson, AZ 85750",8029 shadow ln tucson az 85750,
6/25/25 15:07,"5434 W T Ryan Ln, Phoenix, AZ 85339",5434 w t ryan ln phoenix az 85339,
6/25/25 15:30,"1327 Glenview Ln, Lakeland, FL 33813",1327 glenview ln lakeland fl 33813,
6/25/25 15:51,"5942 Sahuaro Ranch Dr, Tucson, AZ 85712",5942 sahuaro ranch dr tucson az 85712,
6/25/25 15:54,"16254 N 48th Way, Scottsdale, AZ 85254",16254 n 48th way scottsdale az 85254,
6/25/25 16:27,"1136 E Barrus Dr, Casa Grande, AZ 85122",1136 e barrus dr casa grande az 85122,
6/25/25 17:03,"7855 N John Paul Jones Ave, Tucson, AZ 85741",7855 n john paul jones ave tucson az 85741,
6/25/25 19:31,"18 E Mac Iver Pl, Tucson, AZ 85705",18 e mac iver pl tucson az 85705,
6/25/25 22:20,"2929 W Yorkshire Dr unit 1066, Phoenix, AZ 85027",2929 w yorkshire dr unit 1066 phoenix az 85027,
6/25/25 22:23,"6040 N 15th St 25, Phoenix, AZ 85014",6040 n 15th st 25 phoenix az 85014,
6/25/25 22:57,"2647 N Miller Rd 6, Scottsdale, AZ 85251",2647 n miller rd 6 scottsdale az 85251,
6/26/25 6:41,"15381 W Evans Dr, Surprise, AZ 85379",15381 w evans dr surprise az 85379,
6/26/25 6:47,"3500 Hayden Rd 2103, Scottsdale, AZ 85251",3500 hayden rd 2103 scottsdale az 85251,
6/26/25 7:13,"1061 E Fremont Dr, Tempe, AZ 85282",1061 e fremont dr tempe az 85282,
6/26/25 7:18,"3750 Glen Mora Dr, Decatur, GA 30032",3750 glen mora dr decatur ga 30032,
6/26/25 7:24,"4317 E Friess Dr, Phoenix, AZ 85032",4317 e friess dr phoenix az 85032,
6/26/25 7:27,"24191 N 196th Ln, Buckeye, AZ",24191 n 196th ln buckeye az,
6/26/25 7:48,"23496 N High Dunes Dr, Florence, AZ 85132",23496 n high dunes dr florence az 85132,
6/26/25 7:53,"356 Water Way Trail, Powder Springs, GA 30127",356 water way trail powder springs ga 30127,
6/26/25 7:56,"3961 S River Ln, Ellenwood, GA 30294",3961 s river ln ellenwood ga 30294,
6/26/25 7:59,"609 Casa Park N Ct, Winter Springs, FL 32708",609 casa park n ct winter springs fl 32708,
6/26/25 8:19,"408 W Sweet Shrub Ave, San Tan Valley, AZ 85140",408 w sweet shrub ave san tan valley az 85140,
6/26/25 9:03,"3701 W Villa Maria Dr, Glendale, AZ 85308",3701 w villa maria dr glendale az 85308,
6/26/25 9:30,"205 N 74th St unit 110, Mesa, AZ 85207",205 n 74th st unit 110 mesa az 85207,
6/26/25 9:46,"7911 Bova Rd, Houston, TX 77064",7911 bova rd houston tx 77064,
6/26/25 9:50,"4443 W Palmaire Ave, Glendale, AZ 85301",4443 w palmaire ave glendale az 85301,
6/26/25 11:36,"40771 W Mary Lou Dr, Maricopa, AZ 85138",40771 w mary lou dr maricopa az 85138,
6/26/25 11:46,"8180 E Shea Blvd 1043, Scottsdale, AZ 85260",8180 e shea blvd 1043 scottsdale az 85260,
6/26/25 11:53,"11184 Seguin Dr, Frisco, TX 75035",11184 seguin dr frisco tx 75035,
6/26/25 12:27,"10513 W Roundelay Cir, Sun City, AZ 85351",10513 w roundelay cir sun city az 85351,
6/26/25 13:08,"3310 W Hidalgo Ave, Phoenix, AZ 85041",3310 w hidalgo ave phoenix az 85041,
6/26/25 13:31,"2700 N 34th Ave apt i, Hollywood, FL 33021",2700 n 34th ave apt i hollywood fl 33021,
6/26/25 14:25,"18041 N 3rd St, Phoenix, AZ 85022",18041 n 3rd st phoenix az 85022,
6/26/25 14:26,"854 S San Marcos Dr, Apache Junction, AZ 85120",854 s san marcos dr apache junction az 85120,
6/26/25 14:28,"7070 SW 12th St, Pembroke Pines, FL 33023",7070 sw 12th st pembroke pines fl 33023,
6/26/25 14:48,"3671 Raiders Ridge Dr, Stonecrest, GA 30038",3671 raiders ridge dr stonecrest ga 30038,
6/26/25 15:07,"12303 Maxim Dr, Houston, TX 77065",12303 maxim dr houston tx 77065,
6/26/25 16:45,"2329 W Speer Trail, Phoenix, AZ 85086",2329 w speer trail phoenix az 85086,
6/26/25 17:31,"15205 N Ivory Dr unit b, Fountain Hills, AZ 85268",15205 n ivory dr unit b fountain hills az 85268,
6/26/25 17:53,"1210 W La Jolla Dr, Tempe, AZ 85282",1210 w la jolla dr tempe az 85282,
6/27/25 6:48,"309 Saddlebrook Dr, Garland, TX 75044",309 saddlebrook dr garland tx 75044,
6/27/25 6:56,"18765 W Adams St, Buckeye, AZ 85326",18765 w adams st buckeye az 85326,
6/27/25 8:04,"2446 E Hale St, Mesa, AZ 85213",2446 e hale st mesa az 85213,
6/27/25 8:33,"146 Springvalley Cir, Stockbridge, GA 30281",146 springvalley cir stockbridge ga 30281,
6/27/25 8:48,"17626 W Crawfordsville Dr, Surprise, AZ 85388",17626 w crawfordsville dr surprise az 85388,
6/27/25 8:48,"401-1 W Ray Rd, Chandler, AZ 85225",401-1 w ray rd chandler az 85225,
6/27/25 8:50,"121-4 S McKemy St, Tempe, AZ 85281",121-4 s mckemy st tempe az 85281,
6/27/25 8:53,"3995 Nations Dr, Douglasville, GA 30135",3995 nations dr douglasville ga 30135,
6/27/25 9:03,"1515 E 12th St, Tucson, AZ 85719",1515 e 12th st tucson az 85719,
6/27/25 9:26,"2289 Clare Cottage Cove SW, Marietta, GA 30008",2289 clare cottage cove sw marietta ga 30008,
6/27/25 9:36,"886 E Buckingham Ave, Gilbert, AZ 85297",886 e buckingham ave gilbert az 85297,
6/27/25 9:37,"33628 N 79th Way, Scottsdale, AZ 85266",33628 n 79th way scottsdale az 85266,
6/27/25 10:18,"7548 W Tierra Rd, Tucson, AZ 85757",7548 w tierra rd tucson az 85757,
6/27/25 10:55,"17850 N 68th St unit 1017, Phoenix, AZ 85054",17850 n 68th st unit 1017 phoenix az 85054,
6/27/25 11:07,"18835 W San Miguel Ave, Litchfield Park, AZ 85340",18835 w san miguel ave litchfield park az 85340,
6/27/25 11:29,"567 W Parkwood Ct, Green Valley, AZ 85614",567 w parkwood ct green valley az 85614,
6/27/25 11:51,"218 E 5th Pl, San Manuel, AZ 85631",218 e 5th pl san manuel az 85631,
6/27/25 11:54,"5127 W Dobbins Rd, AZ 85339",5127 w dobbins rd az 85339,
6/27/25 12:30,"6808 E Loma Land Dr, Scottsdale, AZ 85257",6808 e loma land dr scottsdale az 85257,
6/27/25 13:00,"9201 Melody Cir SW, Covington, GA 30014",9201 melody cir sw covington ga 30014,
6/27/25 13:54,"1229 N 4th Ave, Tucson, AZ 85705",1229 n 4th ave tucson az 85705,
6/27/25 14:55,"70 Trinity Ln, Covington, GA 30016",70 trinity ln covington ga 30016,
6/27/25 15:13,"404 Jackson St, Farmersville, TX 75442",404 jackson st farmersville tx 75442,
6/27/25 15:32,"1279 W Jersey Way, San Tan Valley, AZ 85143",1279 w jersey way san tan valley az 85143,
6/27/25 15:42,"9863 E Acceleration Dr, Mesa, AZ 85212",9863 e acceleration dr mesa az 85212,
6/27/25 17:06,"3272 E Orchid Ln, Gilbert, AZ 85296",3272 e orchid ln gilbert az 85296,
6/27/25 22:45,"21311 Shelby Ct, Maricopa, AZ 85138",21311 shelby ct maricopa az 85138,
6/28/25 10:10,"44538 Canyon Creek Dr, Maricopa, AZ 85139",44538 canyon creek dr maricopa az 85139,
6/28/25 10:43,"3115 N 26th St, Phoenix, AZ 85016",3115 n 26th st phoenix az 85016,
6/28/25 11:38,"2649 N Granite Reef Rd, Scottsdale, AZ 85257",2649 n granite reef rd scottsdale az 85257,
6/28/25 12:14,"1542 W Kerry Ln, Phoenix, AZ 85027",1542 w kerry ln phoenix az 85027,
6/28/25 12:51,"5511 Alamosa Ln, Spring, TX 77379",5511 alamosa ln spring tx 77379,
6/28/25 12:53,"4126 Oxhill Rd, Spring, TX 77388",4126 oxhill rd spring tx 77388,
6/28/25 13:11,"9433 E Davenport Dr, Scottsdale, AZ 85260",9433 e davenport dr scottsdale az 85260,
6/28/25 13:39,"4540 Adobe Dr, Fort Worth, TX 76123",4540 adobe dr fort worth tx 76123,
6/28/25 13:41,"4612 Motley Dr, Mesquite, TX 75150",4612 motley dr mesquite tx 75150,
6/28/25 13:42,"2519 Abelwood Rd, Charlotte, NC 28216",2519 abelwood rd charlotte nc 28216,
6/28/25 13:46,"310 Samaritan Dr, Cumming, GA 30040",310 samaritan dr cumming ga 30040,
6/28/25 13:57,"3305 Lakeland Rd, Gainesville, GA 30506",3305 lakeland rd gainesville ga 30506,
6/28/25 14:00,"310 Ivey Hollow Cir, Dawsonville, GA 30534",310 ivey hollow cir dawsonville ga 30534,
6/28/25 14:02,"1273 Royal Ives Ct SE, Lawrenceville, GA 30045",1273 royal ives ct se lawrenceville ga 30045,
6/28/25 14:06,"7092 Stonecreek Dr, Douglasville, GA 30134",7092 stonecreek dr douglasville ga 30134,
6/28/25 14:08,"1092 Brandon Hill Way, Jonesboro, GA 30238",1092 brandon hill way jonesboro ga 30238,
6/28/25 14:11,"2539 Sparta Dr, Morrow, GA 30260",2539 sparta dr morrow ga 30260,
6/28/25 14:17,"5069 Jonesboro Rd, Union City, GA 30291",5069 jonesboro rd union city ga 30291,
6/28/25 14:19,"250 Maple St, Hapeville, GA 30354",250 maple st hapeville ga 30354,
6/28/25 14:21,"6207 Idlewood Cir, Stonecrest, GA 30038",6207 idlewood cir stonecrest ga 30038,
6/28/25 14:26,"1362 Rogers Trce, Lithonia, GA 30058",1362 rogers trce lithonia ga 30058,
6/28/25 14:29,"999 Brecken Ln, Lithonia, GA 30058",999 brecken ln lithonia ga 30058,
6/28/25 14:29,"5951 E Placita De Las Luces, Tucson, AZ 85750",5951 e placita de las luces tucson az 85750,
6/28/25 14:30,"6559 Wellington Chase Ct, Lithonia, GA 30058",6559 wellington chase ct lithonia ga 30058,
6/28/25 14:32,"1966 Snapfinger Rd, Decatur, GA 30035",1966 snapfinger rd decatur ga 30035,
6/28/25 14:33,"8432 N Placita De Los Laureles, Tucson, AZ 85742",8432 n placita de los laureles tucson az 85742,
6/28/25 14:35,"5057 Chadwick Ct, Decatur, GA 30035",5057 chadwick ct decatur ga 30035,
6/28/25 14:36,"914 Hemingway Rd, Stone Mountain, GA 30088",914 hemingway rd stone mountain ga 30088,
6/28/25 14:38,"4745 Hairston Crossing Rd, Stone Mountain, GA 30083",4745 hairston crossing rd stone mountain ga 30083,
6/28/25 14:40,"717 Raven Springs Trail, Stone Mountain, GA 30087",717 raven springs trail stone mountain ga 30087,
6/28/25 14:42,"4116 Wendell Way, Snellville, GA 30039",4116 wendell way snellville ga 30039,
6/28/25 14:43,"3604 Cameron Hills Pl, Ellenwood, GA 30294",3604 cameron hills pl ellenwood ga 30294,
6/28/25 14:54,"13275 N 71st Dr, Peoria, AZ 85381",13275 n 71st dr peoria az 85381,
6/28/25 18:55,"1311 W Calle Libro Del Retrato, Sahuarita, AZ 85629",1311 w calle libro del retrato sahuarita az 85629,
6/29/25 0:34,"6050 E Hidden Valley Dr 2, Cave Creek, AZ 85331",6050 e hidden valley dr 2 cave creek az 85331,
6/29/25 10:07,"13562 W Cypress St, Goodyear, AZ 85395",13562 w cypress st goodyear az 85395,
6/29/25 13:02,"6562 E Via Arroyo Largo, Tucson, AZ 85756",6562 e via arroyo largo tucson az 85756,
6/29/25 14:14,"10308 E Sunburst Dr, Sun Lakes, AZ 85248",10308 e sunburst dr sun lakes az 85248,
6/29/25 14:16,"12813 W Paradise Dr, El Mirage, AZ 85335",12813 w paradise dr el mirage az 85335,
6/29/25 14:21,"20516 S 184th Pl, Queen Creek, AZ 85142",20516 s 184th pl queen creek az 85142,
6/29/25 15:12,"3154 W Cactus Blossom Dr, Benson, AZ 85602",3154 w cactus blossom dr benson az 85602,
6/29/25 16:02,"6833 East Osborn Rd Unit D, Scottsdale, AZ 85251",6833 east osborn rd unit d scottsdale az 85251,
6/29/25 16:56,"468 W Esperanza Blvd, Green Valley, AZ 85614",468 w esperanza blvd green valley az 85614,
6/30/25 8:50,"6000 E River Rd, Tucson, AZ 85750",6000 e river rd tucson az 85750,
6/30/25 8:53,"3032 S Sierra Villas Dr, Tucson, AZ 85713",3032 s sierra villas dr tucson az 85713,
6/30/25 9:05,"36017 S Golf Course Dr, Tucson, AZ 85739",36017 s golf course dr tucson az 85739,
6/30/25 10:00,"2794 Keystone Ave, Lithonia, GA 30058",2794 keystone ave lithonia ga 30058,
6/30/25 10:31,"1735 W Placita Sin Parada, Sahuarita, AZ 85629",1735 w placita sin parada sahuarita az 85629,
6/30/25 11:12,"2315 N 52nd St, Phoenix, AZ 85008",2315 n 52nd st phoenix az 85008,
6/30/25 11:19,"562 SW Badger Terrace, Port St. Lucie, FL 34953",562 sw badger terrace port st. lucie fl 34953,
6/30/25 11:19,"36265 W Alhambra St, Maricopa, AZ 85138",36265 w alhambra st maricopa az 85138,
6/30/25 11:25,"5162 Walmer St, Mission, KS 66202",5162 walmer st mission ks 66202,
6/30/25 11:30,"11256 N Madison Ave, Kansas City, MO 64155",11256 n madison ave kansas city mo 64155,
6/30/25 11:32,"5587 E Edward Ln, Paradise Valley, AZ 85253",5587 e edward ln paradise valley az 85253,
6/30/25 11:36,"55 Cactus Dr, Sedona, AZ 86336",55 cactus dr sedona az 86336,
6/30/25 12:05,"1825 W Ray Rd unit 1054, Chandler, AZ 85224",1825 w ray rd unit 1054 chandler az 85224,
6/30/25 12:08,"8116 E Plymouth, Mesa, AZ 85207",8116 e plymouth mesa az 85207,
6/30/25 12:16,"493 W Paseo Celestial, Sahuarita, AZ 85629",493 w paseo celestial sahuarita az 85629,
6/30/25 12:45,"3201 W Acoma Dr, Phoenix, AZ 85053",3201 w acoma dr phoenix az 85053,
6/30/25 13:04,"5920 Colby Dr, Plano, TX 75094",5920 colby dr plano tx 75094,
6/30/25 13:25,"4135 E Grand Canyon Dr, Chandler, AZ 85249",4135 e grand canyon dr chandler az 85249,
6/30/25 13:28,"3829 Aldersyde Dr, Fort Worth, TX 76244",3829 aldersyde dr fort worth tx 76244,
6/30/25 13:29,"10824 W Elm St, Phoenix, AZ 85037",10824 w elm st phoenix az 85037,
6/30/25 14:12,"170 Clyde Ave, Longwood, FL 32750",170 clyde ave longwood fl 32750,
6/30/25 14:42,"43391 N Vista Hills Dr, Anthem, AZ 85086",43391 n vista hills dr anthem az 85086,
6/30/25 15:19,"3691 E Ficus Way, Gilbert, AZ 85298",3691 e ficus way gilbert az 85298,
6/30/25 15:20,"8730 E Main St, Mesa, AZ 85207",8730 e main st mesa az 85207,
6/30/25 15:22,"9616 E Tango Ave, Mesa, AZ 85212",9616 e tango ave mesa az 85212,
6/30/25 15:28,"4950 N Valle Rd, Tucson, AZ 85750",4950 n valle rd tucson az 85750,
6/30/25 15:29,"9128 E Gelding Dr, Scottsdale, AZ 85260",9128 e gelding dr scottsdale az 85260,
6/30/25 15:34,"12308 E Black Rock Rd, Scottsdale, AZ 85255",12308 e black rock rd scottsdale az 85255,
6/30/25 15:38,"11857 N Luckenbach St, Surprise, AZ 85388",11857 n luckenbach st surprise az 85388,
6/30/25 15:43,"24022 S 218th Pl, Queen Creek, AZ 85142",24022 s 218th pl queen creek az 85142,
6/30/25 15:47,"11129 E Ulysses Ave, Mesa, AZ 85212",11129 e ulysses ave mesa az 85212,
6/30/25 15:52,"5541 W Tumbling F St, Tucson, AZ 85713",5541 w tumbling f st tucson az 85713,
6/30/25 15:53,"1336 W Desert Hills Dr, Green Valley, AZ 85622",1336 w desert hills dr green valley az 85622,
6/30/25 16:35,"6147 W Rose Cir, Phoenix, AZ 85033",6147 w rose cir phoenix az 85033,
7/1/25 7:29,"3600 River Hills Ct, Ellenwood, GA 30294",3600 river hills ct ellenwood ga 30294,
7/1/25 7:57,"144 Charolais Dr, McDonough, GA 30252",144 charolais dr mcdonough ga 30252,
7/1/25 8:27,"924 NW 11th Pl, Fort Lauderdale, FL 33311",924 nw 11th pl fort lauderdale fl 33311,
7/1/25 8:29,"36323 W Pima St, Tonopah, AZ 85354",36323 w pima st tonopah az 85354,
7/1/25 8:45,"180 W. Roadrunner Dr., Chandler, AZ 85286",180 w. roadrunner dr. chandler az 85286,
7/1/25 8:47,"6010 Hart Field, San Antonio, TX 78249",6010 hart field san antonio tx 78249,
7/1/25 8:58,"6808 Geyser Trail, Watauga, TX 76137",6808 geyser trail watauga tx 76137,
7/1/25 9:13,"3313 Kirby Creek Dr, Grand Prairie, TX 75052",3313 kirby creek dr grand prairie tx 75052,
7/1/25 9:50,"16427 W Christy Dr, Surprise, AZ 85388",16427 w christy dr surprise az 85388,
7/1/25 10:35,"17996 W Camino de Oro, Surprise, AZ 85387",17996 w camino de oro surprise az 85387,
7/1/25 10:38,"8430 N 36th Dr, Phoenix, AZ 85051",8430 n 36th dr phoenix az 85051,
7/1/25 10:43,"1174 W Bosch Dr, Green Valley, AZ 85614",1174 w bosch dr green valley az 85614,
7/1/25 10:55,"7411 W Lone Cactus Dr, Glendale, AZ 85308",7411 w lone cactus dr glendale az 85308,
7/1/25 11:04,"6017 W Colter St, Glendale, AZ 85301",6017 w colter st glendale az 85301,
7/1/25 11:05,"11745 E Rancho Los Rios Dr, Tucson, AZ 85749",11745 e rancho los rios dr tucson az 85749,
7/1/25 11:08,"17134 N Eureka Trail, Surprise, AZ 85374",17134 n eureka trail surprise az 85374,
7/1/25 11:15,"3722 Crimson Star, San Antonio, TX 78261",3722 crimson star san antonio tx 78261,
7/1/25 11:24,"787 W Flint St, Chandler, AZ 85225",787 w flint st chandler az 85225,
7/1/25 11:33,"7230 Rancho Mission Dr, Houston, TX 77083",7230 rancho mission dr houston tx 77083,
7/1/25 11:41,"17360 N 96th Way, Scottsdale, AZ 85255",17360 n 96th way scottsdale az 85255,
7/1/25 12:09,"1524 Brewster Dr, Carrollton, TX 75010",1524 brewster dr carrollton tx 75010,
7/1/25 12:23,"8010 W Adam Ave, Peoria, AZ 85382",8010 w adam ave peoria az 85382,
7/1/25 12:24,"12815 E Joffroy Dr, Santa Rita Foothills, AZ 85641",12815 e joffroy dr santa rita foothills az 85641,
7/1/25 12:25,"7668 E 22nd St unit 75, Tucson, AZ 85710",7668 e 22nd st unit 75 tucson az 85710,
